,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Home type,Price
8,"""253 Bennett Ct",['Marina'],93933,3.0,1.5,1100.0,0.165,1963.0,2.0,Single Family Residence,735000.0
9,"""150 Lakewood Dr",['Marina'],93933,3.0,2.0,1758.0,0.158,1973.0,2.0,Single Family Residence,899000.0
10,"""19210 Coliseum Ln",['East Garrison'],93933,4.0,3.0,1866.0,0.055,2020.0,2.0,Single Family Residence,938000.0
11,"""18923 Kilpatrick Ln",['East Garrison'],93933,3.0,2.5,1646.0,0.048,2020.0,2.0,Single Family Residence,930000.0
12,"""262 Cosky Dr",['Marina'],93933,3.0,2.0,1520.0,0.115,1967.0,2.0,Single Family Residence,750000.0
13,"""3138 Lake Dr",['Marina'],93933,3.0,2.5,1800.0,0.102,2005.0,1.0,Single Family Residence,899000.0
14,"""14526 Lee Ave",['East Garrison'],93933,3.0,2.0,2127.0,0.126,2017.0,2.0,Single Family Residence,1175000.0
15,"""16611 Early Ln",['East Garrison'],93933,3.0,2.5,1702.0,0.06,2017.0,2.0,Single Family Residence,849000.0
16,"""3008 Tyndall Way",['Marina'],93933,4.0,3.5,2359.0,0.118,2022.0,3.0,Single Family Residence,1449000.0
17,"""613 Matterhorn Ct",['Marina'],93933,4.0,3.0,3074.0,0.139,2019.0,3.0,Single Family Residence,1695000.0
18,"""18495 Mcclellan Cir",['East Garrison'],93933,3.0,2.5,2121.0,0.104,2017.0,2.0,Single Family Residence,1125000.0
19,"""3067 Crescent Ave",['Marina'],93933,4.0,3.0,1918.0,0.181,1990.0,2.0,Single Family Residence,925000.0
20,"""221 Mortimer Ln #A",['Marina'],93933,4.0,2.5,1902.0,0.139,2007.0,2.0,Single Family Residence,899000.0
21,"""219 1/2 Mortimers Ln",['Marina'],93933,3.0,2.5,1587.0,0.138,1987.0,2.0,Single Family Residence,790000.0
22,"""13621 Sherman Blvd",['East Garrison'],93933,3.0,2.5,2612.0,0.12,2014.0,2.0,Single Family Residence,1049000.0
23,"""3067 Sunset Ave",['Marina'],93933,3.0,3.0,1508.0,0.138,1999.0,2.0,Single Family Residence,1150000.0
24,"""16702 Pickett Ln",['East Garrison'],93933,3.0,2.5,1646.0,0.069,2018.0,1.0,Single Family Residence,860000.0
25,"""13338 Warren Ave",['East Garrison'],93933,4.0,2.5,2233.0,0.1,2014.0,2.0,Single Family Residence,1089000.0
26,"""3244 Sandpiper Way",['Marina'],93933,3.0,2.5,1521.0,0.155,1987.0,2.0,Single Family Residence,925000.0
0,"""1940 Rolling Hills Rd",['Sacramento'],95864,3.0,2.0,2114.0,0.26,1953.0,2.0,Single Family Residence,925000.0
1,"""2727 Morley Way",['Sacramento'],95864,4.0,2.5,2142.0,0.21,1965.0,2.0,Single Family Residence,830000.0
2,"""4231 Devon Ln",['Sacramento'],95864,3.0,2.0,1593.0,0.28,1953.0,2.0,Single Family Residence,750000.0
3,"""934 Tuscan Ln",['Sacramento'],95864,4.0,3.5,4212.0,0.24,2002.0,3.0,Single Family Residence,1750000.0
4,"""451 Wilhaggin Dr",['Sacramento'],95864,3.0,2.0,2010.0,0.26,1961.0,2.0,Single Family Residence,995000.0
5,"""800 Larch Ln",['Sacramento'],95864,3.0,2.0,1720.0,0.605,1952.0,2.0,Single Family Residence,1100000.0
6,"""5 Adler Cir",['Sacramento'],95864,4.0,3.0,2511.0,0.25,1972.0,2.0,Single Family Residence,1299022.0
7,"""1005 Entrada Rd",['Sacramento'],95864,3.0,2.0,1762.0,0.231,1957.0,2.0,Single Family Residence,849000.0
8,"""912 Baytree Pl",['Sacramento'],95864,3.0,2.5,2420.0,0.106,2012.0,2.0,Single Family Residence,745900.0
9,"""3136 Hurley Way",['Sacramento'],95864,3.0,1.0,1291.0,0.14,1952.0,0.0,Single Family Residence,390000.0
10,"""1120 Amberwood Rd",['Sacramento'],95864,2.0,1.0,930.0,0.13,1952.0,1.0,Single Family Residence,395000.0
11,"""3129 Chelsea Rd",['Sacramento'],95864,3.0,1.0,1081.0,0.13,1952.0,1.0,Single Family Residence,431000.0
12,"""3615 Winding Creek Rd",['Sacramento'],95864,5.0,4.5,4244.0,0.78,1959.0,3.0,Single Family Residence,2249000.0
13,"""790 La Sierra Dr",['Sacramento'],95864,3.0,2.0,1764.0,0.292,1947.0,2.0,Single Family Residence,749000.0
14,"""2117 Edith St",['Sacramento'],95864,4.0,2.5,1694.0,0.161,1963.0,1.0,Single Family Residence,685000.0
15,"""3440 Humboldt Way",['Sacramento'],95864,3.0,2.0,1570.0,0.13,1952.0,1.0,Single Family Residence,415000.0
16,"""2931 American River Dr",['Sacramento'],95864,4.0,2.5,2241.0,0.3,1962.0,2.0,Single Family Residence,985000.0
17,"""440 Ross Way",['Sacramento'],95864,3.0,2.0,1712.0,0.32,1949.0,2.0,Single Family Residence,739900.0
18,"""1736 Olympus Dr",['Sacramento'],95864,3.0,2.0,1800.0,0.165,1954.0,2.0,Single Family Residence,625000.0
19,"""921 Coronado Blvd",['Sacramento'],95864,4.0,3.0,3274.0,0.348,1948.0,2.0,Single Family Residence,1250000.0
20,"""3855 Berrendo Dr",['Sacramento'],95864,4.0,3.0,1921.0,0.225,1951.0,2.0,Single Family Residence,825000.0
21,"""4534 Juno Way",['Sacramento'],95864,4.0,3.0,2365.0,0.24,1970.0,2.0,Single Family Residence,799000.0
22,"""3180 Adams Rd",['Sacramento'],95864,5.0,6.0,6628.0,0.763,1994.0,4.0,Single Family Residence,3300000.0
23,"""2124 Eastern Ave",['Sacramento'],95864,3.0,2.0,1232.0,0.244,1955.0,2.0,Single Family Residence,528000.0
24,"""440 Crocker Rd",['Sacramento'],95864,5.0,6.0,7000.0,0.66,1985.0,3.0,Single Family Residence,2995000.0
25,"""4648 American River Dr",['Sacramento'],95864,4.0,2.5,2880.0,0.31,1966.0,2.0,Single Family Residence,1285000.0
26,"""809 Lake Oak Ct",['Sacramento'],95864,4.0,4.0,2961.0,0.19,1976.0,2.0,Single Family Residence,899900.0
27,"""2920 Maison Way",['Sacramento'],95864,3.0,1.0,1144.0,0.12,1952.0,1.0,Single Family Residence,419000.0
28,"""1332 Greenhills Rd",['Sacramento'],95864,3.0,1.0,1081.0,0.13,1952.0,1.0,Single Family Residence,440000.0
29,"""4231 Puente Way",['Sacramento'],95864,4.0,3.0,2158.0,0.313,1951.0,2.0,Single Family Residence,749000.0
30,"""3615 La Habra Way",['Sacramento'],95864,4.0,3.0,3786.0,0.438,1994.0,2.0,Single Family Residence,1675000.0
0,"""6237 Grizzly Way #7",['Riverbank'],95367,4.0,2.0,1515.0,0.14,0.0,2.0,Single Family Residence,482990.0
1,"""6210 Grizzly Way #15",['Riverbank'],95367,5.0,3.0,2814.0,0.128,0.0,2.0,Single Family Residence,570990.0
2,"""6214 Grizzly Way #16",['Riverbank'],95367,5.0,3.5,2554.0,0.128,0.0,2.0,Single Family Residence,558990.0
3,"""6225 Grizzly Way #10",['Riverbank'],95367,5.0,3.0,2814.0,0.117,0.0,2.0,Single Family Residence,587990.0
4,"""6238 Grizzly Way #21",['Riverbank'],95367,5.0,3.5,2554.0,0.123,0.0,2.0,Single Family Residence,552990.0
5,"""3919 Clydesdale Ln",['Riverbank'],95367,3.0,2.0,1560.0,0.14,1993.0,2.0,Single Family Residence,425000.0
6,"""5461 Skylar Ct",['Riverbank'],95367,5.0,3.0,2544.0,0.158,2004.0,2.0,Single Family Residence,665000.0
7,"""6229 Grizzly Way #9",['Riverbank'],95367,5.0,3.5,2554.0,0.115,0.0,2.0,Single Family Residence,555990.0
8,"""5818 Alton Ct",['Riverbank'],95367,4.0,2.0,1743.0,0.206,2005.0,2.0,Single Family Residence,539000.0
9,"""3742 Sierra St",['Riverbank'],95367,3.0,2.0,1466.0,0.144,0.0,2.0,Single Family Residence,465000.0
10,"""3636 Incline Ct",['Riverbank'],95367,4.0,2.0,1645.0,0.108,2001.0,0.0,Single Family Residence,440000.0
11,"""2556 Cottage Pointe Dr",['Riverbank'],95367,3.0,2.5,1974.0,0.068,2008.0,2.0,Single Family Residence,485000.0
12,"""3614 Kansas Avenue",['Riverbank'],95367,5.0,2.0,2024.0,0.212,1965.0,0.0,Single Family Residence,520000.0
13,"""2201 Heartland Dr",['Riverbank'],95367,3.0,2.0,1601.0,0.138,2010.0,2.0,Single Family Residence,499000.0
14,"""2972 N Rose Brook Dr",['Riverbank'],95367,3.0,2.0,1275.0,0.115,1992.0,2.0,Single Family Residence,419900.0
15,"""5616 Coloma Ct",['Riverbank'],95367,4.0,2.0,1857.0,0.154,2003.0,3.0,Single Family Residence,575000.0
16,"""3124 Marrs Ln",['Riverbank'],95367,4.0,3.0,2201.0,0.128,2005.0,2.0,Single Family Residence,550000.0
17,"""2848 Patterson Rd",['Riverbank'],95367,2.0,1.0,864.0,0.155,1961.0,2.0,Single Family Residence,350000.0
18,"""2848 Patterson",['Riverbank'],95367,2.0,1.0,864.0,0.155,1961.0,2.0,Single Family Residence,350000.0
19,"""3001 Riverside Dr",['Riverbank'],95367,3.0,2.0,1360.0,0.31,1962.0,2.0,Single Family Residence,429000.0
20,"""3001 Riverside Dr",['Riverbank'],95367,3.0,2.0,1360.0,0.31,1962.0,2.0,Single Family Residence,429000.0
21,"""2509 Briarcliff Dr",['Riverbank'],95367,3.0,2.0,1637.0,0.144,1997.0,2.0,Single Family Residence,499000.0
22,"""2724 Turpin",['Riverbank'],95367,3.0,2.0,1264.0,0.123,1987.0,2.0,Single Family Residence,399900.0
23,"""2536 Country Manor Dr",['Riverbank'],95367,3.0,3.0,1478.0,0.14,1994.0,0.0,Single Family Residence,499950.0
24,"""4236 Highway 108",['Riverbank'],95367,2.0,1.0,1268.0,0.93,1960.0,2.0,Single Family Residence,469000.0
25,"""6621 Jackson Ave",['Riverbank'],95367,4.0,2.0,1450.0,0.201,1964.0,1.0,Single Family Residence,399000.0
26,"""3612 California Ave",['Riverbank'],95367,3.0,2.0,1209.0,0.161,1979.0,2.0,Single Family Residence,378000.0
27,"""2356 Garden Oak Dr",['Riverbank'],95367,3.0,2.0,1566.0,0.13,2001.0,2.0,Single Family Residence,449000.0
28,"""2513 Dobbins Ln",['Riverbank'],95367,4.0,2.0,1248.0,0.139,1973.0,2.0,Single Family Residence,399999.0
29,"""5421 Feather Ct",['Riverbank'],95367,5.0,3.0,2549.0,0.145,2004.0,2.0,Single Family Residence,615000.0
30,"""6615 Callander Ave",['Riverbank'],95367,3.0,1.0,1056.0,0.258,1947.0,0.0,Single Family Residence,349999.0
0,"""8366 Beaver Lake Dr",['San Diego'],92119,3.0,2.0,1688.0,0.22,1960.0,0.0,Single Family Residence,749000.0
1,"""8646 Highwood Dr",['San Diego'],92119,4.0,2.0,1404.0,0.168,1968.0,2.0,Single Family Residence,1097500.0
2,"""8345 Lake Ben Ave",['San Diego'],92119,3.0,2.0,1140.0,0.135,1960.0,2.0,Single Family Residence,700000.0
3,"""6742 Jackson Dr",['San Diego'],92119,3.0,2.0,1760.0,0.186,1961.0,2.0,Single Family Residence,928000.0
4,"""6260 Lake Ariana",['San Diego'],92119,3.0,2.0,1098.0,0.154,1959.0,2.0,Single Family Residence,815000.0
0,"""5758 Vesper Ave",['Sherman Oaks'],91411,3.0,2.0,1517.0,0.151,1942.0,2.0,Single Family Residence,998000.0
1,"""5745 Burnet Ave",['Sherman Oaks'],91411,4.0,2.5,1530.0,0.155,1947.0,2.0,Single Family Residence,1150000.0
2,"""14633 Hamlin St",['Van Nuys'],91411,3.0,2.0,1547.0,0.172,1948.0,2.0,Single Family Residence,1098000.0
3,"""6262 Lemona Ave",['Los Angeles'],91411,3.0,1.0,1094.0,0.168,1948.0,2.0,Single Family Residence,898000.0
4,"""14768 Friar St",['Van Nuys'],91411,3.0,1.5,1100.0,0.143,1929.0,0.0,Single Family Residence,979000.0
5,"""5618 Willis Ave",['Sherman Oaks'],91411,4.0,3.0,1927.0,0.175,1949.0,2.0,Single Family Residence,1355000.0
6,"""5843 Natick Ave",['Sherman Oaks'],91411,3.0,2.5,1456.0,0.155,1956.0,2.0,Single Family Residence,1399000.0
7,"""5457 Lemona Ave",['Sherman Oaks'],91411,2.0,2.0,1479.0,0.155,1952.0,2.0,Single Family Residence,1399000.0
8,"""5846 Bevis Ave",['Van Nuys'],91411,3.0,2.0,1280.0,0.147,1956.0,2.0,Single Family Residence,1100000.0
9,"""5928 Tobias Ave",['Sherman Oaks'],91411,6.0,4.0,2700.0,0.155,1943.0,0.0,Single Family Residence,1699000.0
0,"""650 Sandside Ct",['Carlsbad'],92011,4.0,3.0,2468.0,0.083,2003.0,2.0,Single Family Residence,1899000.0
1,"""1403 Coral Way",['Carlsbad'],92011,4.0,3.0,2336.0,0.137,1998.0,3.0,Single Family Residence,1849000.0
2,"""6748 Tea Tree St",['Carlsbad'],92011,5.0,3.0,2618.0,0.184,1998.0,3.0,Single Family Residence,1749900.0
3,"""7479 Neptune Dr",['Carlsbad'],92011,3.0,2.5,2074.0,0.208,2001.0,2.0,Single Family Residence,1400000.0
4,"""6683 Encelia Pl",['Carlsbad'],92011,4.0,3.0,2035.0,0.06,2019.0,2.0,Single Family Residence,1678888.0
5,"""6691 Encelia Pl",['Carlsbad'],92011,5.0,4.5,2780.0,0.114,2020.0,2.0,Single Family Residence,1999000.0
6,"""7301 Seafarer Pl",['Carlsbad'],92011,4.0,2.5,2031.0,1.31,2001.0,2.0,Single Family Residence,1679000.0
7,"""6654 Cabela Pl",['Carlsbad'],92011,5.0,4.5,4146.0,0.233,2004.0,2.0,Single Family Residence,2440000.0
8,"""1636 Maritime Dr",['Carlsbad'],92011,5.0,5.0,3628.0,0.199,2005.0,3.0,Single Family Residence,1795000.0
9,"""6474 Franciscan Rd",['Carlsbad'],92011,4.0,3.0,2533.0,0.111,2000.0,2.0,Single Family Residence,2680000.0
10,"""1259 Mariposa Rd",['Carlsbad'],92011,5.0,4.0,2735.0,0.203,2002.0,3.0,Single Family Residence,1879000.0
11,"""6642 Towhee Ln",['Carlsbad'],92011,4.0,4.0,2848.0,0.219,1995.0,3.0,Single Family Residence,1800000.0
12,"""7142 Pintail Dr",['Carlsbad'],92011,3.0,2.5,1947.0,1.0,1998.0,2.0,Single Family Residence,1299000.0
0,"""3177 Madera Ave",['Oakland'],94619,3.0,1.0,1058.0,0.082,1924.0,1.0,Single Family Residence,785000.0
1,"""4136 Harbor View Ave",['Oakland'],94619,3.0,2.0,1302.0,0.34,1953.0,2.0,Single Family Residence,899000.0
2,"""569 Crestmont Dr",['Oakland'],94619,4.0,2.5,1704.0,0.242,1958.0,2.0,Single Family Residence,1288888.0
3,"""3921 Magee Ave",['Oakland'],94619,2.0,1.0,927.0,0.105,1925.0,1.0,Single Family Residence,798000.0
4,"""4668 Davenport Ave",['Oakland'],94619,4.0,3.0,2279.0,0.135,2000.0,2.0,Single Family Residence,1275000.0
5,"""4331 Terrabella Pl",['Oakland'],94619,3.0,2.5,1725.0,0.078,1994.0,2.0,Single Family Residence,899000.0
6,"""4432 Tulip Ave",['Oakland'],94619,2.0,1.0,840.0,0.076,1927.0,1.0,Single Family Residence,749000.0
7,"""4638 Reinhardt Dr",['Oakland'],94619,2.0,1.0,1188.0,0.138,1938.0,1.0,Single Family Residence,899000.0
8,"""4833 Brookdale Ave",['Oakland'],94619,5.0,3.0,3537.0,0.119,1918.0,0.0,Single Family Residence,899000.0
9,"""4130 Bayo St",['Oakland'],94619,3.0,1.5,1168.0,0.112,1925.0,0.0,Single Family Residence,849000.0
10,"""5421 Fleming Ave",['Oakland'],94619,2.0,1.0,1170.0,0.092,1923.0,1.0,Single Family Residence,759000.0
11,"""616 Via Rialto",['Oakland'],94619,5.0,4.5,3106.0,0.141,2003.0,2.0,Single Family Residence,1349000.0
12,"""3414 Pierson St",['Oakland'],94619,2.0,1.0,810.0,0.081,1928.0,1.0,Single Family Residence,750000.0
13,"""4171 Observatory Ave",['Oakland'],94619,4.0,3.0,3019.0,0.55,1966.0,2.0,Single Family Residence,1295000.0
14,"""2742 Monticello Ave",['Oakland'],94619,3.0,2.5,1662.0,0.108,1923.0,0.0,Single Family Residence,849000.0
15,"""3129 Courtland Ave",['Oakland'],94619,2.0,2.0,1001.0,0.173,1908.0,0.0,Single Family Residence,549000.0
16,"""2924 Morcom Ave",['Oakland'],94619,5.0,3.0,2293.0,0.077,1920.0,1.0,Single Family Residence,998000.0
17,"""2707 Maxwell Ave",['Oakland'],94619,3.0,1.0,1154.0,0.097,1925.0,1.0,Single Family Residence,799000.0
18,"""4875 Reinhardt Dr",['Oakland'],94619,4.0,2.0,1304.0,0.199,1953.0,0.0,Single Family Residence,799000.0
19,"""4445 Davenport Ave",['Oakland'],94619,4.0,1.5,1750.0,0.168,1933.0,0.0,Single Family Residence,1300000.0
20,"""4438 Camden St",['Oakland'],94619,3.0,1.5,1136.0,0.104,1948.0,1.0,Single Family Residence,699000.0
21,"""4130 Redding St",['Oakland'],94619,5.0,3.0,1780.0,0.076,1918.0,0.0,Single Family Residence,899000.0
22,"""4500 Camden St",['Oakland'],94619,3.0,2.0,1505.0,0.097,1949.0,2.0,Single Family Residence,1175000.0
23,"""2877 Morcom Ave",['Oakland'],94619,3.0,2.0,1351.0,0.121,1942.0,0.0,Single Family Residence,898000.0
24,"""Best Ave",['Oakland'],94619,2.0,1.0,1266.0,0.091,1923.0,1.0,Single Family Residence,700000.0
25,"""2815 Abbey St",['Oakland'],94619,3.0,2.0,837.0,0.076,1920.0,1.0,Single Family Residence,649000.0
26,"""4500 Tulip Ave",['Oakland'],94619,3.0,2.0,1253.0,0.087,1941.0,1.0,Single Family Residence,975000.0
27,"""3315 Over St",['Oakland'],94619,2.0,1.0,752.0,0.04,1927.0,0.0,Single Family Residence,619000.0
28,"""3227 Millsview Ave",['Oakland'],94619,2.0,1.0,1203.0,0.082,1926.0,1.0,Single Family Residence,899900.0
29,"""3368 Wyman St",['Oakland'],94619,2.0,1.0,1042.0,0.087,1936.0,1.0,Single Family Residence,799000.0
30,"""5610 Denton Pl",['Oakland'],94619,4.0,4.0,2883.0,1.27,1958.0,2.0,Single Family Residence,2499000.0
0,"""499 Madison St",['Eureka'],95503,3.0,1.5,1400.0,0.208,1960.0,2.0,Single Family Residence,298999.0
1,"""3641 O St",['Eureka'],95503,6.0,3.0,3600.0,1.47,1966.0,3.0,Single Family Residence,789000.0
0,"""939 Paseo La Cresta",['Palos Verdes Estates'],90274,5.0,2.5,4642.0,0.624,1976.0,3.0,Single Family Residence,4800000.0
1,"""2 Dobbin Ln",['Rolling Hills Estates'],90274,4.0,2.0,2842.0,0.376,1962.0,2.0,Single Family Residence,2495000.0
2,"""1508 Via Castilla",['Palos Verdes Estates'],90274,5.0,4.5,5009.0,0.348,1982.0,3.0,Single Family Residence,4280000.0
3,"""11 Sunnyfield",['Rolling Hills Estates'],90274,4.0,2.0,2831.0,0.533,1960.0,2.0,Single Family Residence,2200000.0
4,"""7 Country Meadow Rd",['Rolling Hills Estates'],90274,4.0,3.0,3650.0,0.421,1979.0,3.0,Single Family Residence,3600000.0
5,"""2600 Palos Verdes Drive W.",['Palos Verdes Estates'],90274,4.0,2.5,2574.0,0.345,1957.0,2.0,Single Family Residence,2499999.0
6,"""17 Hidden Valley Rd",['Rolling Hills Estates'],90274,4.0,3.0,2484.0,0.46,1962.0,3.0,Single Family Residence,2199000.0
7,"""35 Moccasin Ln",['Rolling Hills Estates'],90274,4.0,2.0,3403.0,0.68,1974.0,6.0,Single Family Residence,3399000.0
8,"""86 Saddleback Rd",['Rolling Hills'],90274,4.0,2.5,3800.0,1.456,1989.0,3.0,Single Family Residence,4200000.0
9,"""4400 Via Azalea",['Palos Verdes Estates'],90274,3.0,3.0,3804.0,0.197,1990.0,3.0,Single Family Residence,3499000.0
10,"""27361 Rainbow Ridge Rd",['Palos Verdes Peninsula'],90274,3.0,2.0,1453.0,0.827,1956.0,2.0,Single Family Residence,1999000.0
11,"""3608 Via La Selva",['Palos Verdes Estates'],90274,4.0,1.5,2121.0,0.208,1971.0,2.0,Single Family Residence,1750000.0
12,"""704 Via Horcada",['Palos Verdes Estates'],90274,4.0,4.0,5652.0,0.412,2022.0,3.0,Single Family Residence,9600000.0
13,"""79 Dapplegray Lane",['Rolling Hills Estates'],90274,4.0,4.0,3692.0,0.321,1999.0,2.0,Single Family Residence,3680000.0
14,"""58 Dapplegray Ln",['Rolling Hills Estates'],90274,4.0,4.0,4362.0,0.861,1947.0,3.0,Single Family Residence,3785000.0
15,"""1109 Granvia Altamira",['Palos Verdes Estates'],90274,5.0,2.0,3268.0,0.506,1956.0,3.0,Single Family Residence,3295000.0
16,"""1217 Granvia Altamira",['Palos Verdes Estates'],90274,5.0,5.5,5552.0,0.341,2016.0,3.0,Single Family Residence,6000000.0
17,"""1601 Via Fernandez",['Palos Verdes Estates'],90274,5.0,3.5,4640.0,0.296,1981.0,3.0,Single Family Residence,3800000.0
18,"""27065 Eastvale Rd",['Palos Verdes Peninsula'],90274,3.0,2.0,1852.0,0.68,1954.0,2.0,Single Family Residence,1799000.0
19,"""2224 Via Acalones",['Palos Verdes Estates'],90274,3.0,2.5,1904.0,0.212,1953.0,2.0,Single Family Residence,2299000.0
20,"""2513 Via Sanchez",['Palos Verdes Estates'],90274,3.0,2.0,2284.0,0.13,1976.0,2.0,Single Family Residence,2100000.0
21,"""1432 Via Coronel",['Palos Verdes Estates'],90274,5.0,5.0,4251.0,0.368,1976.0,3.0,Single Family Residence,4339900.0
22,"""4189 Via Solano",['Palos Verdes Estates'],90274,5.0,3.0,2953.0,0.358,1955.0,2.0,Single Family Residence,2799000.0
23,"""1228 Via Zumaya",['Palos Verdes Estates'],90274,5.0,5.5,7044.0,0.586,1991.0,3.0,Single Family Residence,5000000.0
24,"""18 Santa Bella Rd",['Rolling Hills Estates'],90274,4.0,3.0,2339.0,0.672,1960.0,3.0,Single Family Residence,2200000.0
25,"""42 Empty Saddle Road",['Rolling Hills Estates'],90274,4.0,2.5,3845.0,0.78,1962.0,4.0,Single Family Residence,4421750.0
26,"""27333 Rainbow Ridge Rd",['Palos Verdes Peninsula'],90274,4.0,3.5,3271.0,0.739,1967.0,3.0,Single Family Residence,2995000.0
27,"""912 Via Rincon",['Palos Verdes Estates'],90274,6.0,6.5,10000.0,1.128,1982.0,4.0,Single Family Residence,15490000.0
28,"""1724 Via Coronel",['Palos Verdes Estates'],90274,6.0,7.0,11042.0,0.847,2022.0,5.0,Single Family Residence,17000000.0
29,"""3832 Palos Verdes Dr. N.",['Palos Verdes Estates'],90274,3.0,2.0,1718.0,0.179,1954.0,2.0,Single Family Residence,1999900.0
30,"""2 Bowie Rd",['Rolling Hills'],90274,5.0,7.0,5035.0,0.942,1964.0,3.0,Single Family Residence,5800000.0
0,"""711 W Roses Rd",['San Gabriel'],91775,2.0,1.0,1235.0,0.227,1950.0,2.0,Single Family Residence,1198000.0
1,"""9173 Camino Real",['San Gabriel'],91775,3.0,1.0,1372.0,0.114,1946.0,2.0,Single Family Residence,899900.0
2,"""6128 N Muscatel Ave",['San Gabriel'],91775,5.0,5.0,2903.0,0.18,2003.0,3.0,Single Family Residence,1595500.0
3,"""6214 North Burton Avenue",['Temple City'],91775,3.0,2.0,1318.0,0.148,1956.0,1.0,Single Family Residence,950000.0
4,"""8815 Arcadia Ave",['San Gabriel'],91775,4.0,3.0,2350.0,0.142,1977.0,2.0,Single Family Residence,1328800.0
5,"""512 Dobbins Dr",['San Gabriel'],91775,3.0,2.0,1899.0,0.165,1940.0,2.0,Single Family Residence,1425000.0
6,"""8938 Duarte Rd",['San Gabriel'],91775,4.0,3.0,1836.0,0.153,1952.0,1.0,Single Family Residence,1288888.0
7,"""8458 Elm Ave",['San Gabriel'],91775,2.0,2.0,1120.0,0.168,1947.0,2.0,Single Family Residence,899000.0
8,"""5924 N Vista St",['San Gabriel'],91775,4.0,2.0,2125.0,0.134,2009.0,1.0,Single Family Residence,1088088.0
9,"""6789 Oak Ave",['San Gabriel'],91775,5.0,3.5,3089.0,0.13,2002.0,2.0,Single Family Residence,1728000.0
10,"""7037 Vera Ter",['San Gabriel'],91775,4.0,3.5,3012.0,0.13,1992.0,3.0,Single Family Residence,1690000.0
0,"""3109 Independence Way",['Modesto'],95354,3.0,2.0,1313.0,0.138,1976.0,1.0,Single Family Residence,419900.0
1,"""625 Fort Henry Dr",['Modesto'],95354,3.0,2.0,1443.0,0.14,1979.0,2.0,Single Family Residence,489000.0
2,"""501 16th St",['Modesto'],95354,3.0,1.0,1070.0,0.08,1990.0,0.0,Single Family Residence,325000.0
3,"""609 Monitor Ct",['Modesto'],95354,3.0,2.0,1192.0,0.138,1977.0,2.0,Single Family Residence,419990.0
4,"""718 Wright St",['Modesto'],95354,2.0,1.0,917.0,0.103,1918.0,1.0,Single Family Residence,395000.0
5,"""301 Yuba Ridge Ln",['Modesto'],95354,3.0,2.0,1365.0,0.162,1989.0,2.0,Single Family Residence,415000.0
6,"""1611 Tioga Dr",['Modesto'],95354,1.0,1.0,440.0,0.063,1948.0,0.0,Single Family Residence,129000.0
7,"""137 Las Flores Ave",['Modesto'],95354,3.0,1.5,1375.0,0.135,1954.0,2.0,Single Family Residence,434000.0
8,"""2613 El Charro Dr",['Modesto'],95354,2.0,2.0,1197.0,0.077,1972.0,2.0,Single Family Residence,355000.0
9,"""317 Magnolia Ave",['Modesto'],95354,3.0,2.0,2035.0,0.161,1919.0,2.0,Single Family Residence,719000.0
10,"""218 Semple St",['Modesto'],95354,3.0,1.0,1409.0,0.174,1915.0,2.0,Single Family Residence,410000.0
11,"""1824 Laurel Oak Dr",['Modesto'],95354,2.0,2.0,1224.0,0.085,1980.0,2.0,Single Family Residence,435000.0
12,"""301 Santa Barbara Ave",['Modesto'],95354,2.0,1.0,1148.0,0.129,1948.0,2.0,Single Family Residence,350000.0
13,"""224 Sierra Madre Dr",['Modesto'],95354,3.0,2.0,1170.0,0.099,1976.0,2.0,Single Family Residence,350000.0
14,"""1916 Red Oak Dr",['Modesto'],95354,3.0,2.0,2082.0,0.087,1979.0,2.0,Single Family Residence,390000.0
